time,heat
0,51.34848588048711
1,56.03503050423255
2,60.75568802274003
3,65.32453887762475
4,69.91540171004941
5,72.19898348303477
6,78.31093060462442
7,84.8930835056826
8,86.32568269723264
9,90.81752410389845
10,94.49847327286008
11,94.41708306506416
12,97.66103288685707
13,97.02785942343047
14,101.67836339009759
15,97.84450773395761
16,108.84342804704829
17,99.39938488824961
18,97.97507254910846
19,97.00444448916316
20,97.48040203487604
21,112.11330715307778
22,106.55742387545803
23,96.39135271009746
24,95.19291285867494
25,100.14401565940196
26,102.02291983012239
27,105.04390415249974
28,104.20902158843538
29,101.71174902583182
30,105.79481327404976
31,106.45629277389918
32,111.70619210343922
33,112.77753768826838
34,117.89924384851413
35,122.53652053143517
36,144.3628752315807
37,141.4894371147715
38,150.88404750535562
39,162.20931115358545
40,179.73875767421376
41,189.54029689002166
42,208.10439540255481
43,228.65211841253623
44,241.47950063940053
45,260.75154230357396
46,273.84712606671314
47,304.9592879454986
48,315.02688959466695
49,329.72795395741576
50,346.84915864554057
51,365.0423083966399
52,390.85331153782454
53,407.76774682627337
54,417.35939174374676
55,426.1861770150653
56,438.2460060337903
57,458.31550523241606
58,463.79405591001944
59,470.31272699564323
60,473.62540877448856
61,473.68159484495936
62,482.43743668204354
63,475.311509215887
64,461.10948907488927
65,459.200992866803
66,455.23412987502076
67,437.9071000429538
68,435.28984826865064
69,416.2835638359641
70,409.5009884012233
71,385.9985952577124
72,371.8129564107172
73,356.8191536215755
74,339.2894885232997
75,319.57719706259587
76,303.7076626227109
77,286.8208123068283
78,268.77734316274643
79,254.4658673530423
80,236.83888289788226
81,218.1126869858466
82,203.8298525673996
83,211.19604123493224
84,176.91517922721476
85,164.59134257518787
86,159.09847182147024
87,147.62782510225748
88,139.11425063720066
89,116.59221559447683
90,109.27119651463465
91,94.7440437770848
92,88.53072321389722
93,78.81887965920637
94,71.07530176901987
95,67.03382109183232
96,67.95835205612698
97,53.86769326910772
98,55.64791877897473
99,47.57035795644828
100,48.665754423427714
101,34.641190734025955
102,29.451397681496964
103,21.51607105806785
104,30.282446779238953
105,15.000898560309096
106,22.91048703488635
107,15.827076941513411
108,17.456603397846465
109,12.542325291812489
110,8.77920212693445
111,18.88736076375742
112,19.96284438692482
113,12.498061084009066
114,14.966953541498142
115,18.04265953258752
116,16.102501087017032
117,22.26917225818876
118,25.74537892492007
119,26.521134769628294
120,30.27948951327346
121,50.458159174287516
122,50.03565650105854
123,45.695299167431
124,54.591279120031516
125,54.93532942521856
126,57.31804545190755
127,61.95221963709474
128,80.89671514497917
129,71.97550391983596
130,88.48738119940636
131,90.50798438354593
132,82.78910242114932
133,80.8219011143373
134,90.96413095872052
135,92.55998644210601
136,99.09395679039172
137,90.68412108629789
138,93.2823819829412
139,104.70272607469616
140,94.21869823144206
141,124.75789611271944
142,94.07340241199094
143,102.35044037498912
144,103.92727714564467
145,105.67531391709335
146,88.56443541142123
147,100.98559337080036
148,84.70506004725995
149,87.24765705979664
150,82.73918877369418
151,77.36922425679927
152,83.29151742316397
153,79.56730845962102
154,64.39792413630103
155,60.90268517779708
156,58.058499496677065
157,50.85187221694459
158,50.44899571329472
159,57.44631220309382
160,41.26265515920895
161,40.869371880974924
162,35.826980772007225
163,33.932233630248064
164,25.23208746574875
165,25.938843150834632
166,34.66891107612428
167,33.69859497474146
168,30.575056016917998
169,15.673606476458971
170,13.833149449503814
171,14.35663302123158
172,13.177919103976876
173,11.805945515883543
174,19.06566211585708
175,26.063797297059615
176,18.723820095560022
177,22.18339892697488
178,33.74929838089112
179,28.005690915479697
180,32.90782892327473
181,23.512373255578886
182,25.248021497315772
183,30.215766158287668
184,38.25119660422499
185,38.373963260150816
186,51.49896302136575
187,52.03445771876871
188,53.58854898492268
189,60.151409060979454
190,56.88394478155999
191,71.7641425747941
192,67.7244555776641
193,72.08057608373807
194,82.80963870207279
195,81.7103953354452
196,82.29032256233455
197,94.51185607784339
198,88.67321232455467
199,95.34807452787487
200,96.19773595049632
201,93.83897180061533
202,100.4751977328491
203,92.80879714503862
204,93.0207389198737
205,94.91297940374565
206,100.08061607950486
207,91.7381451256866
208,99.04224861473213
209,89.69876644997217
210,96.92150431426553
211,101.55573235029009
212,82.00619119484318
213,80.59575396070426
214,75.03490096382274
215,82.98777790312744
216,87.57964055840708
217,68.52449571160015
218,58.91984035313976
219,55.91546986107627
220,57.382317417453095
221,58.110866840715694
222,47.16061804346236
223,37.097964528454185
224,43.12958345614777
225,33.120963370861006
226,33.1840849489909
227,29.58788050688254
228,34.4051600541012
229,28.811187440997337
230,22.026442982555523
231,13.37335442380536
232,15.91153720362729
233,24.677429958244318
234,13.47742780771403
235,19.024319890640463
236,10.694503527650888
237,15.079715177060429
238,13.772228927326559
239,13.812324294183284
240,23.971031944757847
241,17.894785542724676
242,18.433397556149423
243,31.98376423154147
244,26.53406306859258
245,34.38342822085444
246,47.50827469728249
247,34.4707257854417
248,54.20315776508667
249,42.10928064977299
250,51.51544888753681
251,54.78882515687789
252,72.36091927745653
253,63.74255794975379
254,61.564575700768216
255,66.02633342913192
256,77.63357920235995
257,77.14749880798865
258,85.79963058790953
259,90.25111273139122
260,84.58934052519628
261,89.26377643492084
262,111.74840039218066
263,90.90143869840324
264,93.69336742259935
265,92.4845743568509
266,98.79523401822745
267,93.21421620315445
268,93.90641535386126
269,95.80555676756168
270,92.69415518869178
271,117.11023854250644
272,90.57501898640416
273,89.38686170041693
274,86.30518421663317
275,81.59757197869925
276,84.99969882874086
277,90.75087945682388
278,85.87788411739956
279,81.5614390327051
280,62.34572186512579
281,64.58550304812543
282,57.55339790937455
283,54.04743871877203
284,49.23484274861895
285,43.08545793808037
286,41.49886193819224
287,36.01678224061977
288,43.332152290859554
289,32.11071805426548
290,29.382918876824295
291,28.345085732503343
292,24.583897964740643
293,33.11962118677858
294,18.08274550803874
295,17.17818039208479
296,9.119218562012605
297,11.790405846075494
298,12.932144248482047
299,9.522276125215086
300,16.106866451404997
301,11.396969701526793
302,19.860652667152387
303,19.582298365517964
304,23.344277237750532
305,19.504048661913465
306,32.351657608339536
307,34.865601346691136
308,25.448056119828024
309,40.760269952785464
310,34.52829814303986
311,58.139119314426075
312,48.76508852852527
313,50.57332083331747
314,53.35752062141754
315,56.28142631233041
316,68.97068979847079
317,76.68117457103511
318,66.40322649263223
319,84.92766274066045
320,88.09414646510649
321,84.48656354495085
322,83.69324149772397
323,83.2623498778639
324,110.97629247470181
325,100.69309101699017
326,90.22555792346111
327,110.74917022798252
328,109.81714473242737
329,112.133986340621
330,102.46891166519507
331,93.77308465421521
332,103.86916636365953
333,92.38642893065793
334,104.34128733457038
335,108.22098128543522
336,88.38868829602018
337,105.64879284903034
338,80.32835562116338
339,85.08069307562431
340,82.42081148934645
341,80.91799517605301
342,69.2977531351932
343,61.10908960970525
344,65.52973913611767
345,53.16220479237022
346,51.859298423890536
347,48.03364898558656
348,43.29577884315635
349,39.09192072198347
